subject_id,game_master,treatment,session,ll_E,post_E,ll_L1,post_L1,ll_L2,post_L2,ll_L3,post_L3,ll_D1,post_D1,ll_D2,post_D2,ll_S,post_S,t_hat,posterior_entropy,max_posterior,w_deep,cat,margin_L1_L2,margin_L2_L3
05_01,4,OB,5,-78.30139377893998,7.86725047311228e-07,-65.4712764607953,0.2936784846954365,-71.02613823177799,0.0011361255215071755,-68.37090052356638,0.01616521185201588,-71.72690641420981,0.0005637500080124857,-71.54932542643827,0.000673300604118711,-64.62028961779404,0.687782340593862,S,0.7007890935698573,0.687782340593862,0.7057577652965511,deep,0.29254235917392934,-0.015029086330508704
05_01,5,OB,5,-78.15882183882191,3.30574354182671e-07,-65.48113864725362,0.10595391574199849,-70.32802741291552,0.0008320318786290131,-67.92653773629985,0.009185307102977382,-71.02879559534733,0.00041285753146492197,-70.85121460757581,0.000493085980309434,-63.36067899972456,0.8831224711902665,S,0.40356247219681923,0.8831224711902665,0.8936332267265366,deep,0.10512188386336947,-0.008353275224348368
05_01,6,OB,5,-75.58652745865582,1.4692563579956733e-06,-65.68521195802225,0.029321370405115222,-67.75573303274945,0.00369801260219728,-65.35424335613376,0.040824615371508416,-69.15123679997407,0.0009160281105329304,-68.27892022740973,0.0021915484442203066,-62.23584846730739,0.9230469558100678,S,0.34853310210336885,0.9230469558100678,0.9697626014843518,deep,0.025623357802917943,-0.03712660276931114
05_01,7,OB,5,-76.98756875089593,1.0376908725165879e-07,-62.3993084051941,0.22473409502453104,-68.82496202444392,0.00036395111645667183,-66.75528464837387,0.0028833178440558723,-67.53759760956595,0.0013186766542503151,-69.67678885691427,0.00015527422242416782,-61.16712879523461,0.7705445813691947,S,0.5661936026012994,0.7705445813691947,0.7739472283212185,deep,0.22437014390807436,-0.0025193667275992004
05_01,8,OB,5,-76.98756875089593,1.0376908725165879e-07,-62.3993084051941,0.22473409502453104,-68.82496202444392,0.00036395111645667183,-66.75528464837387,0.0028833178440558723,-67.53759760956595,0.0013186766542503151,-69.67678885691427,0.00015527422242416782,-61.16712879523461,0.7705445813691947,S,0.5661936026012994,0.7705445813691947,0.7739472283212185,deep,0.22437014390807436,-0.0025193667275992004
05_01,9,OB,5,-77.8067854042913,9.003326170879833e-07,-65.82430360783125,0.1439887984612012,-69.45826649257546,0.003802933046477789,-67.7255867477628,0.021508589525313194,-71.59869979721549,0.000447239657595502,-70.86974724707684,0.0009270867548116535,-64.07342765951962,0.8293244522219836,S,0.5479600614896105,0.8293244522219836,0.8555639618812033,deep,0.1401858654147234,-0.017705656478835406
05_01,10,OB,5,-74.685009355973,1.759643991936299e-05,-64.95591402710468,0.2956087100078889,-67.1578195254933,0.032692024719020635,-67.958773988276,0.014675459734962806,-68.64724160661213,0.007372147698360758,-67.9940248918492,0.01416714837203459,-64.19059065646348,0.6354669130278129,S,0.9188596213964696,0.6354669130278129,0.6970191422937503,deep,0.26291668528886825,0.018016564984057827
05_01,11,OB,5,-75.61994588397594,6.845807770838368e-07,-62.42262262295843,0.3689345841901166,-70.8310648272405,8.22639042842814e-05,-64.71239781071137,0.037369100083570674,-69.99325430881274,0.00019013663453356717,-69.23068244979697,0.0004076116169702686,-61.94802123507763,0.5930156189897475,S,0.8061719762503604,0.5930156189897475,0.6308752791753498,deep,0.3688523202858323,-0.037286836179286395
05_01,12,OB,5,-74.30498578570864,2.5341459871127723e-06,-65.48066263859667,0.01722608077864543,-66.59843726418376,0.005633043792242495,-67.87145430116416,0.0015771712543905963,-68.74636277907868,0.0006575229696038638,-68.15127268643498,0.001192216896047653,-61.44597221148513,0.9737114301630828,S,0.14812727593405364,0.9737114301630828,0.9821163962517507,deep,0.011593036986402936,0.004055872537851899
05_01,13,OB,5,-76.99777433743185,1.7471104968310127e-06,-65.79152087473514,0.12856845192933802,-70.35445673684694,0.0013411475126534657,-68.56209271540268,0.008051751308924729,-71.05522491927876,0.0006654827364509137,-70.87764393150724,0.0007948025225980008,-63.8903796877587,0.860576616879538,S,0.45120863744,0.860576616879538,0.8707660653342111,deep,0.12722730441668456,-0.006710603796271263
05_01,14,OB,5,-76.0080832627225,4.716597602628432e-06,-65.87741974360713,0.11839138203033786,-69.12131076621824,0.004618661341955814,-68.32413443792251,0.010250036213263617,-71.42507669170087,0.0004613210695373133,-71.24881130919847,0.0005502428060120064,-63.88784994133963,0.8657236399412909,S,0.45696568610209665,0.8657236399412909,0.8811472969001249,deep,0.11377272068838204,-0.0056313748713078034
05_01,15,OB,5,-78.18051712016391,1.4602523921004054e-07,-64.02976660556783,0.20418356847695793,-71.09162043588387,0.00017502361074529514,-66.6918179269257,0.01425301001231574,-69.9402065350023,0.0005535404247436182,-69.907637819561,0.0005718653146128368,-62.68915519512637,0.7802628461353854,S,0.5885198893675205,0.7802628461353854,0.7952628910982985,deep,0.20400854486621264,-0.014077986401570446
05_01,16,OB,5,-76.81720208700341,1.7088991119369488e-06,-64.79248212806328,0.2850926026178295,-69.81064278012452,0.0018863682070652252,-66.88181733335854,0.03528573743637029,-70.99570064217093,0.0005767165014756091,-70.8181196543994,0.0006887868085673839,-63.9284109152557,0.6764680795295801,S,0.7613628954547825,0.6764680795295801,0.714330680880695,deep,0.28320623441076426,-0.033399369229305066
05_02,1,OB,5,-62.43645386890341,0.4926710464950974,-63.70752433529654,0.13820958106340808,-64.70232263261471,0.051109630289649884,-72.33060001166393,2.486474257149148e-05,-63.07918699357771,0.2590726639571962,-64.58890274986732,0.0572480065580156,-68.1269469017047,0.0016642068940613327,E,1.298849571206572,0.4926710464950974,0.6027177549793957,deep,0.0870999507737582,0.051084765547078394
05_02,2,OB,5,-63.340652971387044,0.6478444950296002,-67.01794187797064,0.016384926300643587,-65.72732335811754,0.05955976749017063,-73.00790293008984,4.102394870888157e-05,-64.53425709950045,0.19637901906324107,-65.47356329779564,0.07676435189331315,-68.70692449035926,0.0030264162743226237,E,1.0512736761709367,0.6478444950296002,0.7872360546361155,deep,-0.043174841189527045,0.05951874354146175
05_02,3,OB,5,-63.06232429702741,0.6767909439673314,-66.90621248498067,0.014490224354083158,-65.72732335811754,0.047104256403927396,-72.71818873778722,4.334768354780041e-05,-64.42252770651048,0.1736703597226046,-65.15243495848853,0.08370107041124308,-68.14465042490177,0.004199797457262621,E,1.0045592675359099,0.6767909439673314,0.8118394159233122,deep,-0.03261403204984424,0.047060908720379595
05_02,4,OB,5,-63.50222010444752,0.6246228607587492,-66.02442590305502,0.05014617529573145,-66.26128952740042,0.03957029149218709,-73.45987539235578,2.9584424866173154e-05,-64.4622104058655,0.23916596936146792,-66.14786964465303,0.04432276840996952,-69.17746467191972,0.0021423502570287523,E,1.0655758656300933,0.6246228607587492,0.7106878553428008,deep,0.010575883803544357,0.039540707067320914
05_02,5,OB,5,-63.408170045229426,0.5078498235833712,-66.2963062463732,0.02827702337088707,-65.61170058943793,0.056073046178679864,-73.06403448598923,3.252719859614584e-05,-63.81262146790301,0.3389099230421968,-65.49828070669054,0.06280753934577064,-67.83827816917429,0.00605011728049828,E,1.1782601228704517,0.5078498235833712,0.6328130535869161,deep,-0.027796022807792795,0.05604051898008372
05_02,6,OB,5,-61.21434633608315,0.6340597263819031,-66.87885022816164,0.0021982009230654656,-63.41787688029166,0.07000821633960243,-70.87021077684295,4.061079808262704e-05,-62.31353334354956,0.21123180834445118,-63.304456997544264,0.07841635334498111,-66.26898720771334,0.00404508386791416,E,1.03924977813059,0.6340597263819031,0.7865699907324833,deep,-0.06781001541653696,0.0699676055415198
05_02,7,OB,5,-62.43100448090335,0.572109511399758,-66.90213895271181,0.006541692700865183,-64.30272272456622,0.0880242357568002,-72.08686892166315,3.66429578821913e-05,-63.26184946466012,0.24925723681766013,-64.5179424796289,0.07097959403865242,-66.21146353359603,0.013051086328381816,E,1.1573472618204703,0.572109511399758,0.7442010704814745,deep,-0.08148254305593501,0.087987592798918
05_02,8,OB,5,-62.43100448090335,0.572109511399758,-66.90213895271181,0.006541692700865183,-64.30272272456622,0.0880242357568002,-72.08686892166315,3.66429578821913e-05,-63.26184946466012,0.24925723681766013,-64.5179424796289,0.07097959403865242,-66.21146353359603,0.013051086328381816,E,1.1573472618204703,0.572109511399758,0.7442010704814745,deep,-0.08148254305593501,0.087987592798918
05_02,9,OB,5,-62.68736731585901,0.6657454216222655,-66.27070491211103,0.018496282230876748,-64.80016592617784,0.08048805089574199,-72.49431720261236,3.666097140994071e-05,-64.01375937493135,0.1767109397030863,-65.14804705135177,0.056839278643944106,-68.66747934312929,0.0016833659326757084,E,1.027858894405108,0.6657454216222655,0.8047927780660372,deep,-0.061991768664865235,0.08045138992433204
05_02,10,OB,5,-62.56424350715917,0.5680089987196362,-65.25674968868454,0.038460474588786854,-66.23590378839377,0.01444685841474943,-70.4857935455467,0.00020609608704523933,-63.62425649584667,0.19678746189872914,-65.79501324946231,0.022451726581855857,-63.83346961303967,0.15963838370919736,E,1.2076004684721335,0.5680089987196362,0.7647520635124841,deep,0.024013616174037425,0.014240762327704189
05_02,11,OB,5,-63.46036253044213,0.11057030205654868,-67.03220130845608,0.0031074820198916005,-62.00978687962499,0.47164528450683385,-73.32406123283897,5.752923227116097e-06,-62.23751686576069,0.3755896537562705,-64.53376437867936,0.03779775419864263,-67.91621258577459,0.0012837705385857453,L2,1.116107035418726,0.47164528450683385,0.6213028642238381,deep,-0.46853780248694227,0.4716395315836067
05_02,12,OB,5,-62.58209936027462,0.1457817957109475,-62.375262260998255,0.17927986080943592,-66.17144471226398,0.004025968897750691,-69.25918009490346,0.00018360477733350263,-61.18277198439053,0.5907768287209334,-63.283557594549464,0.07228760814726758,-65.52763283279104,0.00766433293633139,D1,1.1508312331682276,0.5907768287209334,0.22994331046963065,shallow,0.17525389191168522,0.0038423641204171884
05_02,13,OB,5,-64.65380783647815,0.08610463796779609,-63.889463143456105,0.18491716540277844,-64.62887479064986,0.08827847644551855,-70.98236413469346,0.0001536630561022227,-62.82979566911494,0.5335620890489214,-64.51545490790247,0.09888091089377533,-67.0171296929531,0.008103057185107818,D1,1.3418688878342648,0.5335620890489214,0.28152074554830003,shallow,0.0966386889572599,0.08812481338941633
05_02,14,OB,5,-62.489887243989386,0.37134227782281326,-65.14959153010751,0.025982414216957846,-62.861988130121425,0.25596055047324456,-72.55912420287234,1.5731145532589495e-05,-62.665906751637316,0.3114082372540552,-64.99337042357365,0.030375642066797347,-66.81468979722614,0.004915147020599183,E,1.3072540206599748,0.37134227782281326,0.6626093485289868,deep,-0.2299781362562867,0.25594481932771196
05_02,15,OB,5,-62.95435089375167,0.07787949947802797,-62.87494584014842,0.08431567638849037,-64.40530524786728,0.018250790598061905,-69.85932631207608,7.809629482549e-05,-60.75404404301898,0.7030792414020798,-62.58471555413673,0.1127077396245746,-66.00417009821268,0.0036889562139399653,D1,0.9955175660390948,0.7030792414020798,0.21260508220942992,shallow,0.06606488579042846,0.018172694303236415
05_02,16,OB,5,-60.79527701383158,0.8887943361504166,-63.85115763860376,0.04184554087439364,-65.89977917958652,0.005394412523890477,-70.26282199446882,6.872246616494185e-05,-63.62425649584667,0.05250384388749378,-65.3099157346342,0.009730128912033611,-67.07651054804609,0.0016630151856071391,E,0.4768569147680475,0.8887943361504166,0.9056506152381129,deep,0.03645112835050317,0.005325690057725535
05_03,1,OB,5,-84.12573463119236,0.0008789271916670639,-85.9790676683852,0.00013774016199296325,-77.11421976682838,0.975023573611256,-86.80564752174456,6.0267270152629675e-05,-82.73248963330369,0.003540230302712918,-83.42121516476573,0.0017779593086941737,-81.0745256010541,0.018581302153524284,L2,0.1379525524973707,0.975023573611256,0.9963220295352941,deep,-0.974885833449263,0.9749633063411034
05_03,2,OB,5,-84.73880244827615,0.005544607838728566,-86.08704107166093,0.0014399195896575804,-79.59487691933047,0.9502750070836223,-88.21077865367009,0.00017219111066146874,-84.91538795272606,0.004647086157782975,-84.69405075989386,0.005798374289103741,-82.98206185113197,0.03212281393044336,L2,0.2534543839599824,0.9502750070836223,0.9939129942525595,deep,-0.9488350874939647,0.9501028159729609
05_03,3,OB,5,-85.52795515371596,0.002591920914089985,-87.04279305847041,0.0005698177886639073,-79.59487691933047,0.9779685390635072,-88.98854584116692,8.141535226719856e-05,-85.87113993953555,0.0018389862719960742,-85.44040380038619,0.0028290773105411897,-83.83274495748178,0.014120243298934439,L2,0.1305837284094314,0.9779685390635072,0.9975911959393401,deep,-0.9773987212748433,0.97788712371124
05_03,4,OB,5,-86.55011353193578,0.001407212557959046,-85.09352509674531,0.006038763507375664,-80.03179932681341,0.9532956092053814,-89.97284190023537,4.59079244970577e-05,-85.81377887709063,0.002938635897752323,-86.33879472475074,0.0017383382804237548,-83.34973564518451,0.03453553262661064,L2,0.23056734866206596,0.9532956092053814,0.9910226005948719,deep,-0.9472568456980057,0.9532497012808843
05_03,5,OB,5,-86.94128228171743,0.0016331041803102399,-87.5003681996624,0.0009336969957166482,-80.54673553045032,0.9775303696804413,-90.4018729691684,5.129776584085108e-05,-86.32871508072753,0.003013342144605598,-86.85373092838766,0.0017825304611532862,-84.72001097189369,0.01505565877193215,L2,0.13166391745528055,0.9775303696804413,0.9960529608596779,deep,-0.9765966726847246,0.9774790719146004
05_03,6,OB,5,-83.05889711725202,0.001636717581063895,-84.45347549013269,0.0004058037495919621,-76.66435036598492,0.9796932500508965,-86.51948780470299,5.1411267103038614e-05,-82.51028104935527,0.002832922400364896,-82.97134576392224,0.0017864744819875975,-80.94200399186586,0.013593420468992017,L2,0.12062565352055804,0.9796932500508965,0.9967612738500431,deep,-0.9792874463013045,0.9796418387837934
05_03,7,OB,5,-86.19702174571124,0.006078694563359815,-85.5442455944823,0.011676358005518807,-81.13981539685766,0.9552721863949766,-89.6576124331622,0.00019093910485860698,-85.71389419469669,0.009854394659062298,-86.26156774852582,0.005698733516906795,-85.58333926410216,0.011228693755317185,L2,0.25371151242254075,0.9552721863949766,0.978469247335419,deep,-0.9435958283894578,0.955081247290118
05_03,8,OB,5,-85.42067165131164,0.0011111416237452986,-83.68100536792326,0.006328443162664878,-78.6943125994989,0.9268085598772591,-88.8812623387626,3.4902294365618055e-05,-82.48815955246633,0.02086138986307917,-85.3299476352463,0.0012166631551169464,-81.75011067300413,0.043638900023768835,L2,0.3359656573577465,0.9268085598772591,0.9728101669742558,deep,-0.9204801167145942,0.9267736575828934
05_03,9,OB,5,-84.83275375860772,0.021470125838859475,-86.08704107166093,0.006124977971710266,-81.12292666092952,0.8769847213268214,-88.44442989205224,0.0005798338625102326,-85.14212719401658,0.015757068174908413,-85.11577147930959,0.016177877981526197,-83.7577843030216,0.06290539484366413,L2,0.5392398432341432,0.8769847213268214,0.9781179538533814,deep,-0.8708597433551111,0.8764048874643111
05_03,10,OB,5,-83.13752100874868,0.0016774544246109903,-86.99455233187345,3.544567974973545e-05,-76.75544756750841,0.9916308014946996,-88.3573727186256,9.071893340915999e-06,-82.59825280297301,0.002876417587476047,-83.08432985174151,0.0017690958163878979,-82.96079506380993,0.0020017131037347513,L2,0.06000230998014197,0.9916308014946996,0.9970881367327742,deep,-0.9915953558149498,0.9916217296013587
05_03,11,OB,5,-84.3150669412515,0.01458317754292209,-85.03381912234691,0.007107257607600523,-80.14726596003575,0.9416838688238751,-87.45945557661977,0.000628436686145238,-85.88514074117263,0.0030337359335276845,-85.82516571758852,0.003221251230472448,-83.6023662431186,0.029742272175456823,L2,0.2986503499796001,0.9416838688238751,0.9898590064588716,deep,-0.9345766112162746,0.9410554321377299
05_03,12,OB,5,-82.6313405481444,0.0018559127094998585,-85.52990382646647,0.00010226511443137304,-76.36103970125879,0.9811029996734688,-86.88232723777448,2.6447065080039694e-05,-82.4353558185797,0.002257733268225453,-82.92133323238745,0.0013887220246403924,-80.66451879834734,0.013265920144653968,L2,0.11184509324805239,0.9811029996734688,0.9976400016173431,deep,-0.9810007345590375,0.9810765526083888
05_03,13,OB,5,-88.18692007296616,0.0001742342854127569,-85.09352509674531,0.003842182477515645,-79.56390973166225,0.9684103606637212,-88.32020261787262,0.00015249294253574696,-85.34588928193946,0.00298522873925099,-85.87090512959959,0.001765900088959724,-83.3185408001088,0.022669600802604176,L2,0.1696968861476763,0.9684103606637212,0.9931725887832336,deep,-0.9645681781862055,0.9682578677211855
05_03,14,OB,5,-82.76232908399906,0.0024879369015007547,-83.59761064827812,0.0010791484405433653,-76.78776794841433,0.9784942877008034,-86.44220476597327,6.27609716933199e-05,-82.42595752934325,0.0034827609932265194,-82.89406272519254,0.0021808619143766157,-81.17134391791082,0.012212243077856124,L2,0.13104616181167103,0.9784942877008034,0.9954380905662302,deep,-0.97741513926026,0.97843152672911
05_03,15,OB,5,-84.35250037064077,0.0007614331197202448,-83.69083274623782,0.0014756737820413018,-77.20537742928076,0.9673593153412301,-86.60519784827554,8.003826748112397e-05,-82.54230944234388,0.004653585467543058,-83.07647629581429,0.0027277337528715845,-80.94696854016907,0.022942220269112787,L2,0.17564116421131973,0.9673593153412301,0.9938707407504158,deep,-0.9658836415591888,0.9672792770737489
05_03,16,OB,5,-84.23134548851964,0.010238843001667334,-83.9877382120935,0.013063157998345516,-79.76733274079946,0.8890925828941253,-86.96987602594831,0.0006620978579324975,-85.07286872887175,0.004413488345193392,-85.59788457653187,0.002610781331066553,-82.17651988411839,0.07991904857166934,L2,0.45433900525942394,0.8890925828941253,0.9825233536564609,deep,-0.8760294248957797,0.8884304850361928
05_04,1,OB,5,-75.27534355503687,6.5759736550193166e-09,-56.43894657648024,0.996559724479615,-66.53256798016177,4.120019327177419e-05,-66.02469636990314,6.84644448799101e-05,-62.15338950600618,0.0032866412366220643,-67.27119232601795,1.9684245629252584e-05,-67.06140639714124,2.4278824008135007e-05,L1,0.02377092212951623,0.996559724479615,0.0001536342837627269,shallow,0.9965185242863432,-2.726425160813592e-05
05_04,2,OB,5,-76.54830895236032,5.716852869148886e-10,-55.265942323996626,0.9999341568671536,-69.67312271290353,5.533659865279777e-07,-68.08972508206834,2.695710900618519e-06,-64.99618540566821,5.945392429651301e-05,-69.20392550138574,8.846718756282224e-07,-68.26828668702348,2.2548881021947126e-06,L1,0.0007285496308628162,0.9999341568671536,6.3892085502563465e-06,shallow,0.9999336035011671,-2.1423449140905414e-06
05_04,3,OB,5,-76.91046910588035,6.753201283374413e-10,-55.794701758886326,0.9999330759534166,-69.24613016098375,1.4390961308218857e-06,-68.4404997176454,3.2208512015152e-06,-65.52494484055792,5.945386002771745e-05,-69.5232859899583,1.090743311088439e-06,-69.0685070372373,1.7188205920494865e-06,L1,0.0007433188395984945,0.9999330759534166,7.470186555603349e-06,shallow,0.9999316368572858,-1.7817550706933144e-06
05_04,4,OB,5,-77.99085374118013,1.8010612037473447e-10,-55.55340400484035,0.9999748555341543,-70.42058515814631,3.493448484739812e-07,-69.82267520009363,6.352187939266028e-07,-66.20511636779261,2.3659696957084813e-05,-71.15920950400248,1.66906736609584e-07,-70.46814670385906,3.3311840359921984e-07,L1,0.0002989960814086769,0.9999748555341543,1.4847688887297625e-06,shallow,0.9999745061893058,-2.8587394545262155e-07
05_04,5,OB,5,-77.60567239656218,2.5967699224732907e-10,-55.53415306275868,0.9999367410401566,-69.47986493478396,8.778631395334053e-07,-69.13570300832723,1.2384955184805977e-06,-65.26439614443026,5.945407794585628e-05,-70.21848928064013,4.1941729626013744e-07,-69.11149232398964,1.2688462662069735e-06,L1,0.0006942436287308511,0.9999367410401566,3.804881897473361e-06,shallow,0.9999358631770171,-3.606323789471924e-07
05_04,6,OB,5,-75.70297997281577,4.168654504493697e-09,-56.40782832994697,0.9994792645038375,-67.57717251103753,1.40925389626335e-05,-67.23301058458081,1.9881853518204808e-05,-64.05643930547667,0.00047645758777175516,-68.31579685689371,6.7330023587616216e-06,-68.95127678386397,3.5663448969487378e-06,L1,0.004662730045521462,0.9994792645038375,4.427790839105316e-05,shallow,0.9994651719648748,-5.789314555571308e-06
05_04,7,OB,5,-76.91963811763597,1.264316626063458e-09,-56.431117054497136,0.999787008537649,-68.46201835531211,5.95598289546037e-06,-68.44966872940101,6.029993114787427e-06,-65.00475542658724,0.0001889833983391095,-69.52928233897835,2.0485500686764154e-06,-67.94660599457916,9.972273616214562e-06,L1,0.002119110848061894,0.999787008537649,2.400806401176484e-05,shallow,0.9997810525547536,-7.401021932705759e-08
05_04,8,OB,5,-76.91963811763597,1.264316626063458e-09,-56.431117054497136,0.999787008537649,-68.46201835531211,5.95598289546037e-06,-68.44966872940101,6.029993114787427e-06,-65.00475542658724,0.0001889833983391095,-69.52928233897835,2.0485500686764154e-06,-67.94660599457916,9.972273616214562e-06,L1,0.002119110848061894,0.999787008537649,2.400806401176484e-05,shallow,0.9997810525547536,-7.401021932705759e-08
05_04,9,OB,5,-76.00177143481221,5.204278710293477e-10,-54.625453496116954,0.9999481262521469,-70.13369107470312,1.8400747527289918e-07,-67.68288749257081,2.1340566233202525e-06,-64.58243581907905,4.7393086323506935e-05,-68.9851573929218,5.802796050485188e-07,-67.98235038482163,1.5817973980409148e-06,L1,0.000583957824124665,0.9999481262521469,4.480661529553615e-06,shallow,0.9999479422446717,-1.9500491480473533e-06
05_04,10,OB,5,-77.58661783379151,1.1928932067007407e-10,-54.73720590956989,0.9999426184402834,-69.86145872923993,2.701441307254784e-07,-66.31485266338483,9.372748855506391e-06,-64.83342176787406,4.123293443260222e-05,-70.27261241891203,1.7907450430275767e-07,-66.70790583755421,6.3265385039975566e-06,L1,0.0006647977310210483,0.9999426184402834,1.6148625283852855e-05,shallow,0.9999423482961527,-9.102604724780913e-06
05_04,11,OB,5,-75.17354457969617,1.1543648452835821e-10,-52.29125389104359,0.9999900339720639,-70.26821100880079,1.558484165552608e-08,-66.02831122071869,1.0816019857166827e-06,-64.04447171047576,7.863900832515468e-06,-68.41357397544138,9.95774552912054e-08,-66.20630150285946,9.052473841998892e-07,L1,0.0001317350350182923,0.9999900339720639,2.102127103347832e-06,shallow,0.9999900183872222,-1.0660171440611566e-06
05_04,12,OB,5,-73.97503699558881,4.292773230056008e-09,-54.70880507880216,0.9998990495957925,-65.97347543819208,1.2816574845713865e-05,-69.81427041239918,2.7525544236466793e-07,-64.07855783650105,8.525585931464514e-05,-68.61514186783874,9.13084193268672e-07,-68.00224875868979,1.6853376383545586e-06,L1,0.0010834984781318952,0.9998990495957925,1.569454489293182e-05,shallow,0.9998862330209467,1.2541319403349197e-05
05_04,13,OB,5,-75.9399973338124,4.070869280940887e-09,-56.620885384639806,0.9997027156137045,-69.00166669735563,4.19725993796659e-06,-69.80037111597007,1.888395445864442e-06,-64.78619790700195,0.00028426323907792476,-69.74029104321181,2.0053278644534383e-06,-68.84155241479218,4.9260930999620835e-06,L1,0.002781867706832835,0.9997027156137045,1.3021147217527495e-05,shallow,0.9996985183537666,2.3088644921021483e-06
05_04,14,OB,5,-75.27055067304288,6.291423263208783e-09,-56.386539839571974,0.9999323178913477,-68.72925396854644,4.361119299970222e-06,-69.34891656252998,2.346831570627384e-06,-66.11678292124355,5.9453814954985705e-05,-70.43170283484288,7.947560063342201e-07,-70.53146587416424,7.19295397272753e-07,L1,0.0007518886997068979,0.9999323178913477,8.228293697467787e-06,shallow,0.9999279567720477,2.0142877293428385e-06
05_04,15,OB,5,-75.52151804684527,5.2698328312061346e-09,-56.460353185171684,0.9998976711795329,-68.13760832669338,8.483754355136953e-06,-69.83021318353609,1.5613459309648243e-06,-65.8061422823244,8.73234575102586e-05,-70.60635290452065,7.184986190600977e-07,-68.83202531706324,4.236494218706233e-06,L1,0.0011010594620905207,0.9998976711795329,1.5005362956699314e-05,shallow,0.9998891874251777,6.922408424172129e-06
05_04,16,OB,5,-78.00113598096281,4.985362635766265e-10,-56.58257987978746,0.9992116283206847,-67.4971194988137,1.8177458024352053e-05,-69.82806594160503,1.7669162818792431e-06,-63.765940388074604,0.0007585140841717809,-68.72003352428447,5.350918513079607e-06,-68.87958364228916,4.561803788004267e-06,L1,0.006580218697359504,0.9992116283206847,2.985759514357875e-05,shallow,0.9991934508626603,1.641054174247281e-05
05_05,1,OB,5,-88.59945205017009,3.482783522470889e-06,-76.10971709333022,0.9250164440477686,-79.93431148473495,0.02019059946966186,-79.2672881051244,0.03933994846259833,-84.73547287685467,0.00016597065741318635,-81.62396469623064,0.0037268520086350156,-80.4922630302544,0.011556702570400515,L1,0.3520569846908487,0.9250164440477686,0.07481758529481819,shallow,0.9048258445781068,-0.019149348992936466
05_05,2,OB,5,-88.82434482005407,1.2326848186830566e-07,-72.91820259540764,0.9972449458342821,-79.60069954503847,0.0012491951613731493,-80.23572230895016,0.0006619777784710139,-84.58932091307823,8.513331818342684e-06,-82.31453772055906,8.279904905650012e-05,-80.10762562661743,0.0007524455765169271,L1,0.022239612611178773,0.9972449458342821,0.002746540833899459,shallow,0.995995750672909,0.0005872173829021354
05_05,3,OB,5,-87.47853476589496,3.837868983885927e-07,-72.70942944061771,0.995935218442352,-79.40661202143858,0.0012293672829456104,-78.92704861774806,0.00198588177890779,-84.3805477582883,8.502150870346256e-06,-81.1200155250524,0.00022159500373399095,-80.09267837771168,0.000619051554291778,L1,0.03119307240511866,0.995935218442352,0.004056279406777557,shallow,0.9947058511594064,-0.0007565144959621795
05_05,4,OB,5,-91.2179184745134,9.476292008100707e-07,-77.35913728128924,0.9895337994944636,-83.04597856831987,0.0033548016084779825,-82.6285700072151,0.0050926646308094604,-88.0108496442415,2.3412658523624173e-05,-84.73563177981556,0.0006192411043522887,-83.9378208416922,0.0013751328741724352,L1,0.07031194485463885,0.9895337994944636,0.010442787847012977,shallow,0.9861789978859856,-0.001737863022331478
05_05,5,OB,5,-91.3179559388952,3.8949345959458794e-07,-76.56353624480796,0.9960089161422139,-83.26978348655693,0.0012183639908989368,-82.76646979074829,0.002015410030046091,-88.23465456247857,8.502780016651458e-06,-84.95943669805263,0.0002248899193683188,-84.11445789826199,0.0005235276439966254,L1,0.030617427425968055,0.9960089161422139,0.003982581077769567,shallow,0.994790552151315,-0.0007970460391471543
05_05,6,OB,5,-88.27014712590936,5.9366950758559855e-06,-76.29209512275685,0.9452498822204827,-80.2219746735711,0.018570415823923297,-79.71866097776245,0.030719064740289282,-85.88158133428556,6.469722987161883e-05,-81.91162788506679,0.0034277928012275646,-82.46947280259708,0.0019622104891294295,L1,0.266621789009613,0.9452498822204827,0.05468542054964543,shallow,0.9266794663965594,-0.012148648916365985
05_05,7,OB,5,-89.9914328320893,5.782554242751939e-08,-73.32643598386854,0.9991619512089165,-81.61144807920542,0.00025205821241389766,-81.4399466839424,0.00029921472448493397,-84.58818655781727,1.2844575522196087e-05,-83.62974092851117,3.349402997242293e-05,-81.65888953691217,0.00024037942314775515,L1,0.007848053008954237,0.9991619512089165,0.0008252042155614373,shallow,0.9989098929965026,-4.715651207103631e-05
05_05,8,OB,5,-89.9914328320893,5.782554242751939e-08,-73.32643598386854,0.9991619512089165,-81.61144807920542,0.00025205821241389766,-81.4399466839424,0.00029921472448493397,-84.58818655781727,1.2844575522196087e-05,-83.62974092851117,3.349402997242293e-05,-81.65888953691217,0.00024037942314775515,L1,0.007848053008954237,0.9991619512089165,0.0008252042155614373,shallow,0.9989098929965026,-4.715651207103631e-05
05_05,9,OB,5,-88.62716484498578,4.799564419023074e-07,-74.08272773700705,0.9948797780338208,-82.77849323723667,0.00016643613837043417,-79.74154533383268,0.00346878471689321,-85.98058529596815,6.770125495696651e-06,-82.15399586917509,0.00031078739174697885,-80.83094444713508,0.001166963637230958,L1,0.0366807874187045,0.9948797780338208,0.0051134518406834835,shallow,0.9947133418954504,-0.0033023485785227758
